d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual
10200827,21180315121000411000000000U8,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,VERACRUZ,AVENIDA,PUEBLA,AVENIDA,MEXICO,CALLE,OAXACA,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,017,,,,Fijo,19.29245773,-98.5576636,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9667104,21180315121000031000000000U4,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,BAJA CALIFORNIA,AVENIDA,PUEBLA,CALLE,OAXACA,AVENIDA,PUEBLA,9,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,027,2482704191,,,Fijo,19.29388825,-98.55924519,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9527433,21180315121000981000000000U0,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,AVENIDA,MICHOACAN,CALLE,JALISCO,CALLE,DURANGO,AVENIDA,PUEBLA,2,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,018,2481507418,,,Fijo,19.2943747,-98.55487277,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11529279,21180315121000712000000000U9,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,AVENIDA,YUCATAN,CALLE,DURANGO,CALLE,JALISCO,AVENIDA,CANCUN,26,,,,,,LOCALIDAD,SANTA MARIA TEXMELUCAN,,,,74108,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,016A,007,2481492921,,,Fijo,19.2961967,-98.5553611,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10204940,21180315121000692000000000U3,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,DURANGO,CALLE,COLIMA,AVENIDA,PUEBLA,CALLE,COLIMA,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,016A,009,,,,Fijo,19.29444043,-98.55559942,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10319838,21180315121000502000000000U4,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,CHIHUAHUA,AVENIDA,MEXICO,PRIVADA,NINGUNO,CALLE,MORELOS,1,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,003,2481085181,,,Fijo,19.29100692,-98.56522427,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9842622,21180315121000101000000000U5,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,BAJA CALIFORNIA,AVENIDA,PUEBLA,CALLE,OAXACA,CALLE,OAXACA,1,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,027,2481198563,TREJOM25@HOTMAIL.COM,,Fijo,19.29326812,-98.55986378,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10003612,21180315121001051000000000U1,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,NINGUNO,CALLE,TIJUANA,CALLE,NINGUNO,CALLE,OAXACA,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,016A,003,,,,Fijo,19.29478443,-98.55928613,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10332753,21180315121000401000000000U9,TALLER DE CALCETIN,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,AVENIDA,MICHOACAN,CALLE,JALISCO,CALLE,DURANGO,AVENIDA,PUEBLA,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,018,5693873562,,,Fijo,19.29445182,-98.55426015,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3407897,21180315110000111011000000U7,TALLER DE CALCETIN ARPON,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,HIDALGO,AVENIDA,MICHOACAN,AVENIDA,PUEBLA,CALLE,JALISCO,15,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,024,2481197438,,,Fijo,19.29428385,-98.55230884,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10570024,21180315121000423000000000U3,TALLER DE CALCETIN AXEL,,315121,Fabricación de calcetines y medias de tejido de punto,11 a 30 personas,CALLE,HIDALGO,AVENIDA,PUEBLA,AVENIDA,MEXICO,CALLE,NINGUNO,4,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,025,2481227154,ELIGONZA@GMAIL.COM,,Fijo,19.29338339,-98.55219257,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10565895,21180315121000313000000000U6,TALLER DE CALCETIN CREACIONES LUCY,,315121,Fabricación de calcetines y medias de tejido de punto,11 a 30 personas,CALLE,NUEVA,PRIVADA,NINGUNO,CALLE,MORELOS,OTRO(ESPECIFIQUE),NINGUNO,32,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,009,2215852954,,,Fijo,19.28928075,-98.56381819,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11196890,21180315121000492000000000U8,TALLER DE CALCETIN DON 30,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,NINGUNO,AVENIDA,MEXICO,CALLE,NUEVA,CERRADA,CAMPECHE,44,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,016,2215954200,,,Fijo,19.29133571,-98.55982417,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11526940,21180315121000051000000000U2,TALLER DE CALCETIN JANETE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,NUEVO LEON,OTRO(ESPECIFIQUE),ARBOLEDA,CALLE,TOLUCA,CALLE,MORELOS,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,019,2481039178,,,Fijo,19.28849041,-98.5625469,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10066022,21180315121000802000000000U8,TALLER DE CALCETIN MR PABILO,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,PRIVADA,NINGUNO,CALLE,NUEVO LEON,CALLE,NAYARIT,CALLE,NUEVA,,SN,,,35,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,016,2481660763,,,Fijo,19.29084271,-98.5612053,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10810328,21180315110000422000000000U8,TALLER DE CALCETIN NENITA,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,MORELOS,CALLE,NUEVA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,CHIHUAHUA,24,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,009,2215233492,,,Fijo,19.28913941,-98.56356638,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3320932,21180315110000311010000000U3,TALLER DE CALCETIN OROCEL,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,NUEVA,CALLE,SONORA,CALLE,CHIAPAS,AVENIDA,MEXICO,,SN,,,7,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,001,2482075304,,,Fijo,19.29051394,-98.55593492,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3408051,21180315110000172012000000U9,TALLER DE CALCETIN RAFAEL NAVARRETE REYES,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,MORELOS,CALLE,CALLE DE BENITO JUAREZ,CALLE,NICOLAS BRAVO,CALLE,EMILIANO ZAPATA,4,A,,,,,LOCALIDAD,SAN MIGUEL TIANGUISTENCO,,,,74100,21,PUEBLA,180,Tlahuapan,0013,San Miguel Tianguistenco,0140,013,5552524935,,,Fijo,19.2916144,-98.52826895,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10930458,21180315121000282000000000U3,TALLER DE CALCETIN RIOS,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,AVENIDA,MEXICO,CALLE,SAN LUIS POTOSI,CALLE,DURANGO,CALLE,NUEVA,81,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,012,2482013393,,,Fijo,19.29286814,-98.5531454,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3321161,21143315110000012012000000U5,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,PROLONGACION,MORELOS,CALLE,AMERICA,CALLE,NIÑOS HEROES,CALLE,AMERICA,,SN,,,,,LOCALIDAD,ANALCO DE PONCIANO ARRIAGA,,,,74137,21,PUEBLA,143,San Salvador el Verde,0008,Analco de Ponciano Arriaga (Santa Cruz Analco),0170,006,2224132365,,,Fijo,19.26431108,-98.50352131,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11364129,21180315121000162000000000U7,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,NUEVA,CALLE,CHIAPAS,CALLE,TAMAULIPAS,CALLE,GUADALAJARA,11,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,008,,,,Fijo,19.29016404,-98.55782294,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10840207,21180315121000332000000000U6,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,AVENIDA,MEXICO,CALLE,MORELOS,AVENIDA,PUEBLA,AVENIDA,PUEBLA,,SN,,,5,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,004,2481388344,,,Fijo,19.29132423,-98.56414828,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10745915,21180315121000482000000000U9,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,NUEVA,CALLE,NAYARIT,CALLE,NUEVO LEON,CALLE,GUADALAJARA,20,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,018,2481842531,,,Fijo,19.28973409,-98.5610108,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10032897,21180315121000322000000000U7,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,BAJA CALIFORNIA,AVENIDA,PUEBLA,CALLE,CAMPECHE,CALLE,GUERRERO,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,025,2481259461,,,Fijo,19.29310666,-98.559941,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9882147,21180315121001031000000000U3,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,LAZARO CARDENAS,AVENIDA,AVENIDA DEL TRABAJO,CALLE,AQUILES SERDAN,CALLE,NIÑOS HEROES,,SN,,,,,LOCALIDAD,SANTA MARIA TEXMELUCAN,,,,74108,21,PUEBLA,180,Tlahuapan,0018,Santa María Texmelucan,0210,007,2481383440,,,Fijo,19.29243359,-98.54235803,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9893499,21180315121001101000000000U4,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,AVENIDA,CAMINO REAL,CALLE,FRANCISCO I MADERO,CALLE,EMILIANO ZAPATA,CALLE,8 DE DICIEMBRE,,SN,,,,,LOCALIDAD,SANTA MARIA TEXMELUCAN,,,,74108,21,PUEBLA,180,Tlahuapan,0018,Santa María Texmelucan,0206,009,,,,Fijo,19.29251378,-98.53599102,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11315680,21180315121000081000000000U9,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,NINGUNO,AVENIDA,MEXICO,CALLE,NUEVA,CERRADA,CAMPECHE,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,016,,,,Fijo,19.29122951,-98.559874,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11190449,21180315121000141000000000U1,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,SAN LUIS POTOSI,AVENIDA,MEXICO,CALLE,NUEVA,AVENIDA,PUERTO VALLARTA,,SN,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0174,030,2482028297,,,Fijo,19.29229123,-98.55274391,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9665800,21180315121000972000000000U9,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,PRIVADA,NINGUNO,CALLE,JALISCO,CALLE,HIDALGO,AVENIDA,MICHOACAN,1,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,016A,030,2481308672,,,Fijo,19.2952687,-98.55378558,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10941334,21180315121000521000000000U4,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,AVENIDA,COLIMA,PRIVADA,NINGUNO,CALLE,HIDALGO,AVENIDA,MICHOACAN,18,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,016A,030,2481619394,CHEROKI.OROPEZA@GMAIL.COM,,Fijo,19.29560085,-98.55285575,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3279682,21180467111000041020000000U0,TALLER DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,AVENIDA,MEXICO,CALLE,GUERRERO,CALLE,NUEVO LEON,AVENIDA,PUEBLA,28,,,,,,LOCALIDAD,SAN RAFAEL IXTAPALUCAN,,,,74100,21,PUEBLA,180,Tlahuapan,0015,San Rafael Ixtapalucan,0189,015,,,,Fijo,19.29153959,-98.56204354,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
